Name,Lat,Lon
2-Unit Gas-station 中油文一加油站,25.051536,121.380542
2-Unit Gas-station 中油四海加油站,25.055113,121.621383
2-Unit Gas-station 中油民安加油站,22.95935,120.240252
2-Unit Gas-station 中油永安加油站,22.814379,120.242096
2-Unit Gas-station 中油白鷺加油站,24.95979,121.27538
2-Unit Gas-station 中油名揚加油站,25.01859,121.28401
2-Unit Gas-station 中油伯爵加油站,25.069193,121.654706
2-Unit Gas-station 中油壯圍加油站,24.747392,121.782487
2-Unit Gas-station 中油車子路加油站,24.957271,121.504124
2-Unit Gas-station 中油林森路加油站,23.480679,120.443741
2-Unit Gas-station 中油金陵加油站,24.940301,121.223289
2-Unit Gas-station 中油建國東路加油站,24.987096,121.325155
2-Unit Gas-station 中油員山加油站,24.747404,121.731057
2-Unit Gas-station 中油馬公加油站,23.565134,119.568292
2-Unit Gas-station 中油連城加油站,24.990694,121.47334
2-Unit Gas-station 中油翔大加油站,25.000999,121.354151
2-Unit Gas-station 中油華城加油站,24.963498,121.521892
2-Unit Gas-station 中油萬丹加油站,22.593169,120.488713
2-Unit Gas-station 中油嘉昕加油站,24.941063,121.297921
2-Unit Gas-station 中油嘉保加油站,23.459116,120.299142
2-Unit Gas-station 中油興化加油站,25.044648,121.464616
2-Unit Gas-station 中油環中加油站,24.955485,121.246158
2-Unit Gas-station 中油關原加油站,24.184796,121.342121
2-Unit Gas-station 中油蘇澳加油站,24.59617,121.847155
2-Unit Gas-station 北基九如路加油站,22.640238,120.318357
2-Unit Gas-station 北基中和加油站,25.005472,121.476708
2-Unit Gas-station 北基蘆洲加油站,25.077642,121.469445
2-Unit Gas-station 台亞七堵明德加油站,25.095821,121.710358
2-Unit Gas-station 台亞台北士林加油站,25.095367,121.528397
2-Unit Gas-station 台亞汐止好市多加油站,25.05566,121.632033
2-Unit Gas-station 台亞堤頂交流道加油站,25.069112,121.574901
2-Unit Gas-station 台亞新竹中華加油站,24.808151,120.981899
2-Unit Gas-station 台亞新店中興路加油站,24.979099,121.544407
2-Unit Gas-station 台亞精武加油站,24.148027,120.706069
2-Unit Gas-station 民族加油站,22.653369,120.315706
2-Unit Gas-station 坤業莒光路加油站,24.993759,121.467502
2-Unit Gas-station 統一速邁樂國際一加油站,24.970546,121.290497
2-Unit Gas-station 統一速邁樂華亞加油站,25.05427,121.376438
2-Unit Gas-station 統一速邁樂龍潭二加油站,24.872387,121.228071
2-Unit Gas-station 統一速邁樂龍潭加油站,24.861643,121.206674
2-Unit Gas-station 福懋南亞加油站,23.497545,120.375853
2-Unit Global Mall 屏東站,22.673036,120.49305
2-Unit Gogoro 三重成功門市站,25.05184,121.48764
2-Unit Gogoro 三重福德北門市店站,25.064445,121.502322
2-Unit Gogoro 大安敦南門市站,25.044176,121.548497
2-Unit Gogoro 太平樹德門市站,24.159769,120.713111
2-Unit Gogoro 北投文林北門市站,25.108432,121.514125
2-Unit Gogoro 台東新生門市站,22.75514,121.144802
2-Unit Gogoro 台南新市門市站,23.084758,120.295165
2-Unit Gogoro 左營博愛店站,22.669637,120.303626
2-Unit Gogoro 永和樂華門市站,25.010279,121.514088
2-Unit Gogoro 安南北安店站,23.039598,120.202787
2-Unit Gogoro 宜蘭中山門市站,24.75407,121.752386
2-Unit Gogoro 林口仁愛店站,25.076039,121.375322
2-Unit Gogoro 花蓮中華門市站,23.975269,121.600223
2-Unit Gogoro 屏東潮州門市站,22.549792,120.537457
2-Unit Gogoro 師大和平店站,25.026766,121.530287
2-Unit Gogoro 桃園八德店站,24.949452,121.297698
2-Unit Gogoro 烏日三和門市站,24.107577,120.608806
2-Unit Gogoro 高雄大昌門市站,22.650102,120.331798
2-Unit Gogoro 楊梅中山門市站,24.907454,121.146683
2-Unit Gogoro 嘉義中山店站,23.479525,120.444464
2-Unit Gogoro 龍潭中正門市站,24.861472,121.217951
2-Unit Grossary 小北百貨左營新莊店站,22.67245,120.297897
2-Unit Grossary 小北百貨桃園永安店站,25.005203,121.295349
2-Unit Grossary 小北百貨桃園萬壽店站,24.99092,121.319927
2-Unit Grossary 小北百貨惠民店站,22.724668,120.298004
2-Unit Grossary 寶雅中壢中華店站,24.968777,121.249598
2-Unit Grossary 寶雅桃園德華店站,24.990937,121.287832
2-Unit Grossary 寶雅高雄美術東店站,22.65215,120.287552
2-Unit Grossary 寶雅高雄路竹店站,22.852894,120.26143
